Sat Nov 25 18:12:40 2023    DeepLake_mnist.prof

         1715385 function calls (1682610 primitive calls) in 3.343 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      353    0.000    0.000    0.032    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/dataset/dataset.py:2423(_set_derived_attributes)
      351    0.000    0.000    0.030    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/io.py:349(read)
      351    0.001    0.000    0.030    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/io.py:353(stream)
      350    0.000    0.000    0.029    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/sample.py:519(_getexif)
     2450    0.002    0.000    0.029    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk/base_chunk.py:440(register_sample_to_headers)
      350    0.000    0.000    0.028    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/tensor.py:1303(sample_info)
        1    0.000    0.000    0.028    0.028 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/api/dataset.py:730(_load)
      350    0.000    0.000    0.028    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/tensor.py:1287(_sample_info)
        1    0.000    0.000    0.028    0.028 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/dataset/__init__.py:11(dataset_factory)
      350    0.000    0.000    0.027    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk_engine.py:1816(read_sample_from_chunk)
     1050    0.001    0.000    0.027    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/PIL/JpegImagePlugin.py:832(jpeg_factory)
99618/94705    0.005    0.000    0.027    0.000 {built-in method builtins.len}
        2    0.000    0.000    0.026    0.013 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/lock.py:80(acquire)
      350    0.000    0.000    0.026    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/tensor.py:1278(_get_sample_info_at_index)
     4900    0.006    0.000    0.026    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/meta/encode/base_encoder.py:151(register_samples)
        2    0.025    0.013    0.025    0.013 {built-in method time.sleep}
        4    0.000    0.000    0.025    0.006 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/util/spinner.py:145(inner)
     1756    0.001    0.000    0.025    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/dataset/dataset.py:2730(tensors)
     1763    0.001    0.000    0.025    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/dataset/dataset.py:2715(_tensors)
     2483    0.003    0.000    0.024    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/tensor.py:702(__getitem__)
     1400    0.004    0.000    0.023    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk/uncompressed_chunk.py:91(_extend_if_has_space_numpy)
      354    0.000    0.000    0.023    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/Mnist/mnist_model.py:33(forward)
     1050    0.006    0.000    0.023    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/PIL/JpegImagePlugin.py:357(_open)
      700    0.001    0.000    0.022    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/torchvision/transforms/transforms.py:129(__call__)
      350    0.000    0.000    0.022    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/tensor.py:1456(dict)
      354    0.001    0.000    0.022    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/torch/nn/modules/container.py:213(forward)
      350    0.000    0.000    0.022    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/tensor.py:1435(_extract_value)
     1051    0.001    0.000    0.022    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/dataset/dataset.py:359(__len__)
      700    0.003    0.000    0.022    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/torchvision/transforms/functional.py:125(to_tensor)
    36869    0.009    0.000    0.021    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/tensor.py:504(meta)
     1763    0.001    0.000    0.020    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/dataset/dataset.py:2723(<dictcomp>)
      700    0.002    0.000    0.020    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk/uncompressed_chunk.py:151(_extend_if_has_space_list)
     2450    0.004    0.000    0.020    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk_engine.py:681(_sanitize_samples)
197296/189217    0.013    0.000    0.019    0.000 {built-in method builtins.isinstance}
     1160    0.018    0.000    0.018    0.000 {built-in method io.open}
    74131    0.013    0.000    0.018    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk_engine.py:307(tensor_meta)
     3954    0.003    0.000    0.018    0.000 {built-in method numpy.array}
      351    0.000    0.000    0.017    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/dataset/dataset.py:1356(__iter__)
     3516    0.003    0.000    0.016    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/dataset/dataset.py:1342(__setattr__)
      353    0.001    0.000    0.016    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/dataset/dataset.py:1451(_lock)
      700    0.000    0.000    0.016    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/torchvision/transforms/transforms.py:269(forward)
      700    0.001    0.000    0.016    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/torchvision/transforms/functional.py:340(normalize)
4968/2834    0.004    0.000    0.015    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/index/index.py:373(__getitem__)
      353    0.001    0.000    0.015    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/lock.py:249(lock_dataset)
     5955    0.003    0.000    0.015    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/tensor.py:603(htype)
        1    0.000    0.000    0.014    0.014 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/dataset/dataset.py:1937(_populate_meta)
     1050    0.001    0.000    0.014    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/PIL/Image.py:668(__array_interface__)
        1    0.000    0.000    0.014    0.014 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/dataset/dataset.py:2513(flush)
        1    0.000    0.000    0.014    0.014 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/dataset/dataset.py:2523(_flush_vc_info)
        1    0.000    0.000    0.014    0.014 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/util/version_control.py:786(save_version_info)
        1    0.000    0.000    0.013    0.013 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/dataset/dataset.py:2011(_set_read_only)
      353    0.000    0.000    0.013    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/lock.py:194(acquire)
        1    0.000    0.000    0.013    0.013 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/lock.py:175(__init__)
    12279    0.013    0.000    0.013    0.000 {method 'read' of '_io.BufferedReader' objects}
      700    0.005    0.000    0.013    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/torchvision/transforms/_functional_tensor.py:905(normalize)
     2450    0.001    0.000    0.013    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/tensor.py:1504(invalidate_libdeeplake_dataset)
     3515    0.001    0.000    0.013    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/dataset/dataset.py:620(__setitem__)
        1    0.000    0.000    0.013    0.013 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/Mnist/mnist_model.py:38(mnist)
