Sat Nov 25 19:37:45 2023    DeepLake_mnist.prof

         5665680 function calls (5560503 primitive calls) in 5.666 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1200    0.002    0.000    0.826    0.001 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/dataset/dataset.py:3218(append)
     1200    0.007    0.000    0.774    0.001 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/dataset/dataset.py:3023(_append_or_extend)
     1200    0.000    0.000    0.695    0.001 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/tensor.py:427(_append)
     2400    0.001    0.000    0.636    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk_engine.py:1075(_extend_link_callback)
     8400    0.012    0.000    0.636    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk_engine.py:1040(_extend)
     2400    0.018    0.000    0.635    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/tensor.py:1085(_extend_links)
     8400    0.052    0.000    0.450    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk_engine.py:773(_samples_to_chunks)
     6000    0.004    0.000    0.409    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/tensor.py:322(extend)
     1200    0.001    0.000    0.309    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/tensor.py:430(append)
2400/1200    0.002    0.000    0.272    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/tensor.py:954(data)
        1    0.000    0.000    0.247    0.247 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/requests/sessions.py:673(send)
        1    0.000    0.000    0.247    0.247 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/requests/adapters.py:434(send)
        1    0.000    0.000    0.245    0.245 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/urllib3/connectionpool.py:534(urlopen)
        1    0.000    0.000    0.245    0.245 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/urllib3/connectionpool.py:379(_make_request)
     3600    0.002    0.000    0.244    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk/base_chunk.py:629(wrapper)
     2400    0.003    0.000    0.241    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/tensor.py:841(numpy)
     3600    0.006    0.000    0.237    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/PIL/Image.py:3189(open)
        1    0.002    0.002    0.226    0.226 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/Mnist/mnist_model.py:114(get_prediction)
     2400    0.002    0.000    0.225    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk_engine.py:1871(numpy)
     2400    0.006    0.000    0.221    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk_engine.py:2059(_numpy)
     3600    0.045    0.000    0.216    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/PIL/Image.py:3258(_open_core)
        1    0.000    0.000    0.214    0.214 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/http/client.py:1305(getresponse)
        1    0.000    0.000    0.214    0.214 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/http/client.py:309(begin)
       13    0.000    0.000    0.214    0.016 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/torch/utils/data/dataloader.py:625(__next__)
     1219    0.000    0.000    0.214    0.000 {method 'readline' of '_io.BufferedReader' objects}
        3    0.000    0.000    0.214    0.071 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/socket.py:690(readinto)
        1    0.000    0.000    0.214    0.214 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/http/client.py:276(_read_status)
        3    0.000    0.000    0.214    0.071 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/ssl.py:1230(recv_into)
        3    0.000    0.000    0.214    0.071 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/ssl.py:1090(read)
        3    0.214    0.071    0.214    0.071 {method 'read' of '_ssl._SSLSocket' objects}
       13    0.000    0.000    0.213    0.016 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/torch/utils/data/dataloader.py:672(_next_data)
2665/2608    0.003    0.000    0.213    0.000 {built-in method builtins.next}
       13    0.000    0.000    0.213    0.016 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/torch/utils/data/_utils/fetch.py:24(fetch)
     2400    0.008    0.000    0.212    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk/sample_compressed_chunk.py:67(read_sample)
     2400    0.002    0.000    0.209    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk_engine.py:2025(get_single_sample)
     1201    0.002    0.000    0.209    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/integrations/pytorch/dataset.py:147(__iter__)
     1200    0.004    0.000    0.206    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk/sample_compressed_chunk.py:17(extend_if_has_space)
     2400    0.001    0.000    0.203    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk_engine.py:1988(get_non_tiled_sample)
     2400    0.004    0.000    0.201    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk_engine.py:1959(get_basic_sample)
     3600    0.007    0.000    0.192    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk/base_chunk.py:294(serialize_sample)
     2400    0.005    0.000    0.182    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/compression.py:258(decompress_array)
     2400    0.004    0.000    0.168    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/torchvision/transforms/transforms.py:93(__call__)
14496/6012    0.006    0.000    0.165    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/torch/nn/modules/module.py:1514(_wrapped_call_impl)
     7200    0.006    0.000    0.162    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk/uncompressed_chunk.py:17(extend_if_has_space)
14496/6012    0.010    0.000    0.162    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/torch/nn/modules/module.py:1520(_call_impl)
     1200    0.002    0.000    0.161    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/serialize.py:600(serialize_sample_object)
     6000    0.006    0.000    0.146    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/tensor_link.py:38(__call__)
     3601    0.002    0.000    0.141    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/sample.py:187(_read_meta)
     3600    0.001    0.000    0.138    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/sample.py:159(shape)
    14400    0.020    0.000    0.136    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/PIL/ImageFile.py:88(__init__)
     1200    0.003    0.000    0.134    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/compression.py:645(read_meta_from_compressed_file)
     8400    0.004    0.000    0.120    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk/base_chunk.py:467(register_in_meta_and_headers)
     8400    0.020    0.000    0.120    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk_engine.py:549(last_appended_chunk)
     1200    0.002    0.000    0.109    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/tensor_link.py:68(extend_info)
16825/12021    0.022    0.000    0.105    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/dataset/dataset.py:504(__getitem__)
     1200    0.007    0.000    0.105    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/sample.py:532(meta)
     1201    0.000    0.000    0.105    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/io.py:349(read)
     1201    0.004    0.000    0.104    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/io.py:353(stream)
     1200    0.002    0.000    0.102    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/integrations/pytorch/dataset.py:82(_process)
     1200    0.000    0.000    0.097    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/tensor.py:1303(sample_info)
     1200    0.001    0.000    0.096    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/tensor.py:1287(_sample_info)
     1200    0.001    0.000    0.096    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/sample.py:519(_getexif)
     1200    0.001    0.000    0.096    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/integrations/pytorch/common.py:71(__call__)
     8400    0.006    0.000    0.096    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk/base_chunk.py:440(register_sample_to_headers)
     1200    0.002    0.000    0.094    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk_engine.py:1816(read_sample_from_chunk)
     3600    0.003    0.000    0.091    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/PIL/JpegImagePlugin.py:832(jpeg_factory)
     1200    0.001    0.000    0.089    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/tensor.py:1278(_get_sample_info_at_index)
    16800    0.022    0.000    0.087    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/meta/encode/base_encoder.py:151(register_samples)
338332/321519    0.017    0.000    0.087    0.000 {built-in method builtins.len}
     6006    0.002    0.000    0.080    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/dataset/dataset.py:2730(tensors)
     4800    0.013    0.000    0.078    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk/uncompressed_chunk.py:91(_extend_if_has_space_numpy)
     6013    0.004    0.000    0.078    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/dataset/dataset.py:2715(_tensors)
     8433    0.011    0.000    0.078    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/tensor.py:702(__getitem__)
     3600    0.019    0.000    0.077    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/PIL/JpegImagePlugin.py:357(_open)
     1200    0.000    0.000    0.077    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/tensor.py:1456(dict)
     1200    0.001    0.000    0.076    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/tensor.py:1435(_extract_value)
     2400    0.006    0.000    0.071    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk/uncompressed_chunk.py:151(_extend_if_has_space_list)
     3601    0.004    0.000    0.070    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/dataset/dataset.py:359(__len__)
   126119    0.029    0.000    0.070    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/tensor.py:504(meta)
     2400    0.002    0.000    0.069    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/torchvision/transforms/transforms.py:129(__call__)
     1212    0.002    0.000    0.068    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/Mnist/mnist_model.py:33(forward)
     2400    0.012    0.000    0.067    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/torchvision/transforms/functional.py:125(to_tensor)
     1203    0.006    0.000    0.067    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/dataset/dataset.py:172(__init__)
     6013    0.003    0.000    0.065    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/dataset/dataset.py:2723(<dictcomp>)
     1212    0.004    0.000    0.064    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/torch/nn/modules/container.py:213(forward)
652173/624544    0.043    0.000    0.063    0.000 {built-in method builtins.isinstance}
   253481    0.044    0.000    0.062    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk_engine.py:307(tensor_meta)
    13510    0.011    0.000    0.060    0.000 {built-in method numpy.array}
     1201    0.001    0.000    0.056    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/dataset/dataset.py:1356(__iter__)
    42029    0.056    0.000    0.056    0.000 {method 'read' of '_io.BufferedReader' objects}
    12016    0.011    0.000    0.055    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/dataset/dataset.py:1342(__setattr__)
     8400    0.015    0.000    0.053    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk_engine.py:681(_sanitize_samples)
     3710    0.053    0.000    0.053    0.000 {built-in method io.open}
16868/9634    0.014    0.000    0.050    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/index/index.py:373(__getitem__)
     2400    0.001    0.000    0.049    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/torchvision/transforms/transforms.py:269(forward)
    20405    0.009    0.000    0.048    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/tensor.py:603(htype)
     2400    0.005    0.000    0.048    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/torchvision/transforms/functional.py:340(normalize)
     3600    0.003    0.000    0.048    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/PIL/Image.py:668(__array_interface__)
     8400    0.002    0.000    0.044    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/tensor.py:1504(invalidate_libdeeplake_dataset)
    12015    0.004    0.000    0.043    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/dataset/dataset.py:620(__setitem__)
     3600    0.009    0.000    0.040    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/PIL/Image.py:708(tobytes)
     3600    0.012    0.000    0.039    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/PIL/ImageFile.py:155(load)
     2400    0.015    0.000    0.039    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/torchvision/transforms/_functional_tensor.py:905(normalize)
     2400    0.001    0.000    0.038    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/torchvision/transforms/transforms.py:1572(forward)
     1201    0.000    0.000    0.038    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/torch/nn/modules/module.py:2401(eval)
    26407    0.036    0.000    0.038    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/meta/encode/base_encoder.py:95(num_samples)
10809/1201    0.008    0.000    0.037    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/torch/nn/modules/module.py:2379(train)
     2400    0.002    0.000    0.037    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/torchvision/transforms/functional.py:1275(rgb_to_grayscale)
     1203    0.001    0.000    0.037    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/dataset/dataset.py:2423(_set_derived_attributes)
     1200    0.001    0.000    0.036    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/compression.py:715(_read_jpeg_shape)
        1    0.000    0.000    0.035    0.035 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/api/dataset.py:357(empty)
     1200    0.021    0.000    0.035    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/compression.py:726(_read_jpeg_shape_from_file)
     3636    0.003    0.000    0.034    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/torch/nn/modules/linear.py:113(forward)
    11993    0.009    0.000    0.032    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk_engine.py:571(get_chunk)
     2400    0.001    0.000    0.030    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/torchvision/transforms/_functional_pil.py:333(to_grayscale)
        1    0.000    0.000    0.030    0.030 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/urllib3/connectionpool.py:1050(_validate_conn)
        1    0.000    0.000    0.030    0.030 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/urllib3/connection.py:361(connect)
     1200    0.004    0.000    0.030    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk/uncompressed_chunk.py:201(read_sample)
     3636    0.029    0.000    0.029    0.000 {built-in method torch._C._nn.linear}
     8400    0.004    0.000    0.029    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/index_maintenance.py:32(validate_embedding_tensor)
        4    0.000    0.000    0.028    0.007 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/util/spinner.py:145(inner)
    10800    0.004    0.000    0.028    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/meta/encode/base_encoder.py:118(translate_index)
     2400    0.002    0.000    0.028    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/PIL/Image.py:868(convert)
     9634    0.008    0.000    0.028    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/index/index.py:348(compose_at)
     4800    0.003    0.000    0.027    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/meta/encode/base_encoder.py:234(__getitem__)
     8400    0.004    0.000    0.026    0.000 /Users/yuchenlin/Desktop/Database Implementation /EvaDB 2/evadb-venv/lib/python3.9/site-packages/deeplake/core/chunk_engine.py:488(num_chunks)
